HistoryID,CaseMasterID,CaseStatusID,ChangedByEmployeeID,ChangeDate,Remarks
7504,2663,5,381,2025-06-10,Status updated to Closed - Convicted
7505,2664,1,23,2025-10-25,Case registered
7506,2664,2,23,2025-11-19,Investigation taken up
7507,2664,3,23,2026-07-01,Status updated to Charge Sheeted
7508,2665,1,388,2026-06-02,Case registered
7509,2665,2,388,2026-06-07,Investigation taken up
7510,2666,1,205,2026-05-19,Case registered
7511,2666,2,205,2026-05-28,Investigation taken up
7512,2667,1,185,2024-05-09,Case registered
7513,2667,2,185,2024-05-26,Investigation taken up
7514,2667,5,185,2024-07-15,Status updated to Closed - Convicted
7515,2668,1,390,2026-07-10,Case registered
7516,2669,1,403,2025-10-17,Case registered
7517,2669,2,403,2025-11-01,Investigation taken up
7518,2669,3,403,2026-05-16,Status updated to Charge Sheeted
7519,2670,1,336,2026-04-22,Case registered
7520,2670,2,336,2026-05-18,Investigation taken up
7521,2670,3,336,2026-07-01,Status updated to Charge Sheeted
7522,2671,1,206,2024-02-26,Case registered
7523,2671,2,206,2024-03-18,Investigation taken up
7524,2671,5,206,2024-04-21,Status updated to Closed - Convicted
7525,2672,1,296,2026-06-14,Case registered
7526,2673,1,20,2024-03-25,Case registered
7527,2673,2,20,2024-04-12,Investigation taken up
7528,2673,5,20,2024-11-05,Status updated to Closed - Convicted
7529,2674,1,171,2025-02-05,Case registered
7530,2674,2,171,2025-03-03,Investigation taken up
7531,2674,6,171,2025-07-11,Status updated to Closed - Acquitted
7532,2675,1,35,2025-09-06,Case registered
7533,2675,2,35,2025-09-12,Investigation taken up
7534,2675,3,35,2026-05-05,Status updated to Charge Sheeted
7535,2676,1,403,2024-05-23,Case registered
7536,2676,2,403,2024-06-22,Investigation taken up
7537,2676,8,403,2024-10-11,Status updated to Closed - Undetected
7538,2677,1,53,2026-03-14,Case registered
7539,2677,2,53,2026-04-07,Investigation taken up
7540,2677,4,53,2026-12-08,Status updated to Pending Trial
7541,2678,1,317,2024-11-22,Case registered
7542,2678,2,317,2024-11-27,Investigation taken up
7543,2678,8,317,2025-05-28,Status updated to Closed - Undetected
7544,2679,1,380,2025-11-06,Case registered
7545,2679,2,380,2025-12-03,Investigation taken up
7546,2679,4,380,2026-02-23,Status updated to Pending Trial
7547,2680,1,338,2024-06-23,Case registered
7548,2680,2,338,2024-07-06,Investigation taken up
7549,2680,5,338,2024-08-09,Status updated to Closed - Convicted
7550,2681,1,24,2025-05-11,Case registered
7551,2681,2,24,2025-06-09,Investigation taken up
7552,2681,5,24,2025-06-23,Status updated to Closed - Convicted
7553,2682,1,89,2026-01-12,Case registered
7554,2682,2,89,2026-02-03,Investigation taken up
7555,2682,8,89,2026-10-01,Status updated to Closed - Undetected
7556,2683,1,241,2024-08-12,Case registered
7557,2683,2,241,2024-09-06,Investigation taken up
7558,2683,5,241,2025-02-10,Status updated to Closed - Convicted
7559,2684,1,161,2025-10-03,Case registered
7560,2684,2,161,2025-10-19,Investigation taken up
7561,2684,4,161,2026-01-01,Status updated to Pending Trial
7562,2685,1,328,2025-12-20,Case registered
7563,2685,2,328,2026-01-16,Investigation taken up
7564,2685,4,328,2026-07-13,Status updated to Pending Trial
7565,2686,1,354,2026-01-07,Case registered
7566,2686,2,354,2026-01-16,Investigation taken up
7567,2686,8,354,2026-07-10,Status updated to Closed - Undetected
7568,2687,1,104,2025-08-20,Case registered
7569,2687,2,104,2025-09-09,Investigation taken up
7570,2687,4,104,2026-01-18,Status updated to Pending Trial
7571,2688,1,282,2025-05-10,Case registered
7572,2688,2,282,2025-06-03,Investigation taken up
7573,2688,8,282,2025-12-06,Status updated to Closed - Undetected
7574,2689,1,171,2024-08-22,Case registered
7575,2689,2,171,2024-08-31,Investigation taken up
7576,2689,7,171,2025-02-26,Status updated to Closed - False Case
7577,2690,1,346,2024-07-20,Case registered
7578,2690,2,346,2024-08-08,Investigation taken up
7579,2690,4,346,2025-01-31,Status updated to Pending Trial
7580,2691,1,446,2024-10-25,Case registered
7581,2691,2,446,2024-11-17,Investigation taken up
7582,2691,8,446,2025-07-05,Status updated to Closed - Undetected
7583,2692,1,124,2024-08-15,Case registered
7584,2692,2,124,2024-09-14,Investigation taken up
7585,2692,5,124,2025-01-13,Status updated to Closed - Convicted
7586,2693,1,157,2024-03-05,Case registered
7587,2693,2,157,2024-03-27,Investigation taken up
7588,2693,4,157,2024-04-19,Status updated to Pending Trial
7589,2694,1,323,2026-05-25,Case registered
7590,2694,2,323,2026-06-11,Investigation taken up
7591,2695,1,142,2025-11-25,Case registered
7592,2695,2,142,2025-12-16,Investigation taken up
7593,2695,3,142,2026-09-10,Status updated to Charge Sheeted
7594,2696,1,60,2026-05-14,Case registered
7595,2696,2,60,2026-05-25,Investigation taken up
7596,2697,1,295,2024-04-21,Case registered
7597,2697,2,295,2024-05-14,Investigation taken up
7598,2697,5,295,2024-12-27,Status updated to Closed - Convicted
7599,2698,1,409,2026-02-12,Case registered
7600,2698,2,409,2026-03-11,Investigation taken up
7601,2698,3,409,2026-11-21,Status updated to Charge Sheeted
7602,2699,1,391,2024-02-21,Case registered
7603,2699,2,391,2024-03-04,Investigation taken up
7604,2699,5,391,2024-04-22,Status updated to Closed - Convicted
7605,2700,1,310,2026-05-02,Case registered
7606,2700,2,310,2026-05-30,Investigation taken up
7607,2700,3,310,2026-12-24,Status updated to Charge Sheeted
7608,2701,1,386,2026-01-03,Case registered
7609,2701,2,386,2026-01-16,Investigation taken up
7610,2701,8,386,2026-03-07,Status updated to Closed - Undetected
7611,2702,1,30,2025-03-28,Case registered
7612,2702,2,30,2025-04-23,Investigation taken up
7613,2702,4,30,2025-08-05,Status updated to Pending Trial
7614,2703,1,113,2025-03-23,Case registered
7615,2703,2,113,2025-04-01,Investigation taken up
7616,2703,5,113,2026-01-05,Status updated to Closed - Convicted
7617,2704,1,404,2024-01-10,Case registered
7618,2704,2,404,2024-01-16,Investigation taken up
7619,2704,8,404,2024-09-12,Status updated to Closed - Undetected
7620,2705,1,107,2026-02-12,Case registered
7621,2705,2,107,2026-03-14,Investigation taken up
7622,2705,3,107,2026-11-29,Status updated to Charge Sheeted
7623,2706,1,101,2024-11-07,Case registered
7624,2706,2,101,2024-12-05,Investigation taken up
7625,2706,4,101,2025-06-26,Status updated to Pending Trial
7626,2707,1,339,2024-12-15,Case registered
7627,2707,2,339,2025-01-12,Investigation taken up
7628,2707,5,339,2025-08-28,Status updated to Closed - Convicted
7629,2708,1,358,2025-12-25,Case registered
7630,2708,2,358,2026-01-12,Investigation taken up
7631,2708,4,358,2026-04-23,Status updated to Pending Trial
7632,2709,1,173,2025-05-16,Case registered
7633,2709,2,173,2025-05-26,Investigation taken up
7634,2709,8,173,2025-07-11,Status updated to Closed - Undetected
7635,2710,1,191,2025-10-22,Case registered
7636,2710,2,191,2025-11-04,Investigation taken up
7637,2710,3,191,2026-07-30,Status updated to Charge Sheeted
7638,2711,1,73,2026-06-10,Case registered
7639,2711,2,73,2026-06-28,Investigation taken up
7640,2711,3,73,2027-03-27,Status updated to Charge Sheeted
7641,2712,1,82,2025-11-17,Case registered
7642,2712,2,82,2025-11-23,Investigation taken up
7643,2712,4,82,2026-06-30,Status updated to Pending Trial
7644,2713,1,145,2026-04-16,Case registered
7645,2713,2,145,2026-04-25,Investigation taken up
7646,2714,1,261,2026-03-05,Case registered
7647,2714,2,261,2026-03-13,Investigation taken up
7648,2714,8,261,2026-07-04,Status updated to Closed - Undetected
7649,2715,1,377,2025-03-27,Case registered
7650,2715,2,377,2025-04-04,Investigation taken up
7651,2715,4,377,2025-06-05,Status updated to Pending Trial
7652,2716,1,353,2026-04-22,Case registered
7653,2716,2,353,2026-05-13,Investigation taken up
7654,2716,3,353,2026-12-01,Status updated to Charge Sheeted
7655,2717,1,329,2025-11-03,Case registered
7656,2717,2,329,2025-11-24,Investigation taken up
7657,2717,4,329,2026-03-02,Status updated to Pending Trial
7658,2718,1,103,2026-02-04,Case registered
7659,2718,2,103,2026-03-01,Investigation taken up
7660,2718,3,103,2026-05-20,Status updated to Charge Sheeted
7661,2719,1,323,2024-10-05,Case registered
7662,2719,2,323,2024-10-19,Investigation taken up
7663,2719,4,323,2024-12-20,Status updated to Pending Trial
7664,2720,1,404,2025-12-01,Case registered
7665,2720,2,404,2025-12-15,Investigation taken up
7666,2720,3,404,2026-01-31,Status updated to Charge Sheeted
7667,2721,1,279,2025-08-14,Case registered
7668,2721,2,279,2025-09-02,Investigation taken up
7669,2721,8,279,2026-02-26,Status updated to Closed - Undetected
7670,2722,1,348,2026-04-03,Case registered
7671,2722,2,348,2026-05-03,Investigation taken up
7672,2722,3,348,2026-08-16,Status updated to Charge Sheeted
7673,2723,1,225,2024-06-15,Case registered
7674,2723,2,225,2024-07-09,Investigation taken up
7675,2723,5,225,2025-02-17,Status updated to Closed - Convicted
7676,2724,1,45,2026-04-04,Case registered
7677,2724,2,45,2026-04-16,Investigation taken up
7678,2725,1,16,2025-08-06,Case registered
7679,2725,2,16,2025-08-29,Investigation taken up
7680,2725,4,16,2026-02-24,Status updated to Pending Trial
7681,2726,1,124,2025-04-22,Case registered
7682,2726,2,124,2025-05-20,Investigation taken up
7683,2726,5,124,2025-09-25,Status updated to Closed - Convicted
7684,2727,1,373,2024-02-18,Case registered
7685,2727,2,373,2024-03-13,Investigation taken up
7686,2727,6,373,2024-11-12,Status updated to Closed - Acquitted
7687,2728,1,165,2025-12-03,Case registered
7688,2728,2,165,2025-12-10,Investigation taken up
7689,2728,3,165,2026-03-11,Status updated to Charge Sheeted
7690,2729,1,35,2024-09-13,Case registered
7691,2729,2,35,2024-10-08,Investigation taken up
7692,2729,7,35,2025-05-09,Status updated to Closed - False Case
7693,2730,1,243,2025-03-19,Case registered
7694,2730,2,243,2025-03-27,Investigation taken up
7695,2730,8,243,2025-12-26,Status updated to Closed - Undetected
7696,2731,1,104,2024-06-24,Case registered
7697,2731,2,104,2024-07-07,Investigation taken up
7698,2731,4,104,2024-08-06,Status updated to Pending Trial
7699,2732,1,369,2026-02-21,Case registered
7700,2732,2,369,2026-03-08,Investigation taken up
7701,2732,4,369,2026-10-01,Status updated to Pending Trial
7702,2733,1,249,2026-05-18,Case registered
7703,2733,2,249,2026-05-27,Investigation taken up
7704,2733,3,249,2027-02-20,Status updated to Charge Sheeted
7705,2734,1,271,2024-03-11,Case registered
7706,2734,2,271,2024-03-17,Investigation taken up
7707,2734,4,271,2024-12-16,Status updated to Pending Trial
7708,2735,1,113,2025-10-23,Case registered
7709,2735,2,113,2025-11-08,Investigation taken up
7710,2735,3,113,2026-06-16,Status updated to Charge Sheeted
7711,2736,1,154,2024-09-18,Case registered
7712,2736,2,154,2024-10-17,Investigation taken up
7713,2736,8,154,2025-01-25,Status updated to Closed - Undetected
7714,2737,1,101,2026-02-22,Case registered
7715,2737,2,101,2026-03-17,Investigation taken up
7716,2737,3,101,2026-05-23,Status updated to Charge Sheeted
7717,2738,1,379,2025-02-17,Case registered
7718,2738,2,379,2025-03-15,Investigation taken up
7719,2738,8,379,2025-08-11,Status updated to Closed - Undetected
7720,2739,1,239,2024-10-10,Case registered
7721,2739,2,239,2024-10-24,Investigation taken up
7722,2739,6,239,2025-05-06,Status updated to Closed - Acquitted
7723,2740,1,394,2025-05-12,Case registered
7724,2740,2,394,2025-05-18,Investigation taken up
7725,2740,8,394,2025-11-30,Status updated to Closed - Undetected
7726,2741,1,267,2024-01-05,Case registered
7727,2741,2,267,2024-01-31,Investigation taken up
7728,2741,6,267,2024-06-15,Status updated to Closed - Acquitted
7729,2742,1,100,2024-12-28,Case registered
7730,2742,2,100,2025-01-18,Investigation taken up
7731,2742,5,100,2025-05-14,Status updated to Closed - Convicted
7732,2743,1,431,2026-01-19,Case registered
7733,2743,2,431,2026-02-16,Investigation taken up
7734,2743,8,431,2026-02-24,Status updated to Closed - Undetected
7735,2744,1,230,2024-02-02,Case registered
7736,2744,2,230,2024-02-14,Investigation taken up
7737,2744,5,230,2024-11-19,Status updated to Closed - Convicted
7738,2745,1,16,2024-02-25,Case registered
7739,2745,2,16,2024-03-10,Investigation taken up
7740,2745,4,16,2024-07-02,Status updated to Pending Trial
7741,2746,1,347,2026-04-19,Case registered
7742,2746,2,347,2026-05-10,Investigation taken up
7743,2747,1,112,2024-08-10,Case registered
7744,2747,2,112,2024-08-20,Investigation taken up
7745,2747,5,112,2024-11-12,Status updated to Closed - Convicted
7746,2748,1,235,2026-02-28,Case registered
7747,2748,2,235,2026-03-13,Investigation taken up
7748,2748,4,235,2026-09-29,Status updated to Pending Trial
7749,2749,1,439,2026-01-15,Case registered
7750,2749,2,439,2026-01-20,Investigation taken up
7751,2749,8,439,2026-10-04,Status updated to Closed - Undetected
7752,2750,1,330,2025-11-07,Case registered
7753,2750,2,330,2025-11-26,Investigation taken up
7754,2750,4,330,2026-08-03,Status updated to Pending Trial
7755,2751,1,68,2025-08-25,Case registered
7756,2751,2,68,2025-09-20,Investigation taken up
7757,2751,8,68,2025-11-10,Status updated to Closed - Undetected
7758,2752,1,314,2026-04-04,Case registered
7759,2752,2,314,2026-04-21,Investigation taken up
7760,2753,1,269,2025-08-10,Case registered
7761,2753,2,269,2025-08-31,Investigation taken up
7762,2753,3,269,2026-04-10,Status updated to Charge Sheeted
7763,2754,1,152,2026-03-16,Case registered
7764,2754,2,152,2026-04-03,Investigation taken up
7765,2755,1,40,2025-06-12,Case registered
7766,2755,2,40,2025-06-30,Investigation taken up
7767,2755,4,40,2025-08-01,Status updated to Pending Trial
7768,2756,1,4,2024-10-21,Case registered
7769,2756,2,4,2024-11-06,Investigation taken up
7770,2756,7,4,2025-03-30,Status updated to Closed - False Case
7771,2757,1,327,2026-07-10,Case registered
7772,2757,2,327,2026-08-05,Investigation taken up
7773,2758,1,77,2024-03-23,Case registered
7774,2758,2,77,2024-04-16,Investigation taken up
7775,2758,6,77,2024-09-23,Status updated to Closed - Acquitted
7776,2759,1,382,2025-09-26,Case registered
7777,2759,2,382,2025-10-15,Investigation taken up
7778,2759,8,382,2026-03-12,Status updated to Closed - Undetected
7779,2760,1,158,2025-01-28,Case registered
7780,2760,2,158,2025-02-19,Investigation taken up
7781,2760,5,158,2025-11-09,Status updated to Closed - Convicted
7782,2761,1,103,2026-04-01,Case registered
7783,2761,2,103,2026-04-30,Investigation taken up
7784,2762,1,19,2026-01-07,Case registered
7785,2762,2,19,2026-02-02,Investigation taken up
7786,2762,3,19,2026-04-07,Status updated to Charge Sheeted
7787,2763,1,143,2026-06-13,Case registered
7788,2763,2,143,2026-06-29,Investigation taken up
7789,2764,1,100,2026-01-13,Case registered
7790,2764,2,100,2026-01-24,Investigation taken up
7791,2764,4,100,2026-04-08,Status updated to Pending Trial
7792,2765,1,5,2024-12-01,Case registered
7793,2765,2,5,2024-12-18,Investigation taken up
7794,2765,8,5,2025-03-08,Status updated to Closed - Undetected
7795,2766,1,145,2026-03-05,Case registered
7796,2766,2,145,2026-03-30,Investigation taken up
7797,2766,4,145,2026-04-27,Status updated to Pending Trial
7798,2767,1,353,2026-03-04,Case registered
7799,2767,2,353,2026-04-01,Investigation taken up
7800,2767,3,353,2026-05-24,Status updated to Charge Sheeted
7801,2768,1,437,2025-06-28,Case registered
7802,2768,2,437,2025-07-23,Investigation taken up
7803,2768,4,437,2026-01-20,Status updated to Pending Trial
7804,2769,1,166,2026-06-16,Case registered
7805,2769,2,166,2026-07-02,Investigation taken up
7806,2770,1,73,2025-11-09,Case registered
7807,2770,2,73,2025-11-25,Investigation taken up
7808,2770,3,73,2026-02-08,Status updated to Charge Sheeted
7809,2771,1,272,2025-01-16,Case registered
7810,2771,2,272,2025-01-24,Investigation taken up
7811,2771,4,272,2025-08-28,Status updated to Pending Trial
7812,2772,1,325,2026-02-05,Case registered
7813,2772,2,325,2026-02-13,Investigation taken up
7814,2772,4,325,2026-11-08,Status updated to Pending Trial
7815,2773,1,21,2026-03-22,Case registered
7816,2773,2,21,2026-04-10,Investigation taken up
7817,2773,3,21,2027-01-05,Status updated to Charge Sheeted
7818,2774,1,182,2025-08-28,Case registered
7819,2774,2,182,2025-09-13,Investigation taken up
7820,2774,8,182,2026-01-22,Status updated to Closed - Undetected
7821,2775,1,342,2024-07-07,Case registered
7822,2775,2,342,2024-07-30,Investigation taken up
7823,2775,8,342,2024-11-19,Status updated to Closed - Undetected
7824,2776,1,237,2026-01-23,Case registered
7825,2776,2,237,2026-02-18,Investigation taken up
7826,2776,4,237,2026-10-22,Status updated to Pending Trial
7827,2777,1,400,2026-01-07,Case registered
7828,2777,2,400,2026-02-04,Investigation taken up
7829,2777,8,400,2026-08-13,Status updated to Closed - Undetected
7830,2778,1,225,2024-06-08,Case registered
7831,2778,2,225,2024-06-24,Investigation taken up
7832,2778,4,225,2024-12-02,Status updated to Pending Trial
7833,2779,1,388,2025-10-27,Case registered
7834,2779,2,388,2025-11-05,Investigation taken up
7835,2779,4,388,2026-01-18,Status updated to Pending Trial
7836,2780,1,319,2026-06-20,Case registered
7837,2780,2,319,2026-06-28,Investigation taken up
7838,2781,1,74,2025-08-09,Case registered
7839,2781,2,74,2025-08-16,Investigation taken up
7840,2781,4,74,2026-03-24,Status updated to Pending Trial
7841,2782,1,359,2025-01-19,Case registered
7842,2782,2,359,2025-02-03,Investigation taken up
7843,2782,5,359,2025-09-18,Status updated to Closed - Convicted
7844,2783,1,131,2024-11-22,Case registered
