CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2108,800030015202500002,202500002,2025-04-27,52,15,3,1,5,20,6,6,2025-04-24,2025-04-24,2025-04-27,15.856209,74.390297,"A complaint was received on 2025-04-27 stating that a narcotics trafficking network was uncovered during a routine check near Area-11, Belagavi.  Investigation has been initiated by the station."
2109,100010003202600006,202600006,2026-07-10,10,3,1,2,2,11,2,2,2026-07-07,2026-07-07,2026-07-10,16.124482,75.687096,"A complaint was received on 2026-07-10 stating that the complainant's vehicle was stolen from where it was parked near Area-9, Bagalkot.  Investigation has been initiated by the station."
2110,100200086202500005,202500005,2025-10-17,295,86,1,2,7,24,4,40,2025-10-15,2025-10-15,2025-10-17,15.4565,76.243336,"A complaint was received on 2025-10-17 stating that the complainant's personal credentials were misused for financial fraud near Area-15, Koppal. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2111,300070034202600001,202600001,2026-05-23,118,34,2,2,4,15,3,14,2026-05-22,2026-05-22,2026-05-23,11.943786,76.885165,"A complaint was received on 2026-05-23 stating that the complainant was subjected to domestic cruelty by family members near Area-1, Chamarajanagar.  Investigation has been initiated by the station."
2112,100300122202400003,202400003,2024-05-27,432,122,1,2,5,19,5,60,2024-05-27,2024-05-27,2024-05-27,16.755935,77.163358,"On 2024-05-27, the complainant reported that narcotic substances were recovered from the accused at Area-5 area of Yadgir.  The matter was registered and taken up for investigation."
2113,100100044202400004,202400004,2024-01-11,153,44,1,1,2,9,6,19,2024-01-09,2024-01-09,2024-01-11,14.123288,76.357869,"On 2024-01-11, the complainant reported that a group of armed persons robbed the complainant's premises at Area-2 area of Chitradurga. Preliminary information suggests a pattern consistent with prior cases in the area. The matter was registered and taken up for investigation."
2114,300080037202500001,202500001,2025-11-07,129,37,2,2,3,13,8,16,2025-11-04,2025-11-04,2025-11-07,13.321768,77.788406,"On 2025-11-07, information was received at the station regarding funds entrusted to the accused were misappropriated in Area-10 locality, Chikkaballapur district. Preliminary information suggests a pattern consistent with prior cases in the area."
2115,100050019202400008,202400008,2024-05-14,63,19,1,2,2,6,4,10,2024-05-12,2024-05-12,2024-05-14,12.887544,77.542471,"On 2024-05-14, information was received at the station regarding property belonging to the complainant was stolen in Area-16 locality, Bengaluru Urban district. Preliminary information suggests a pattern consistent with prior cases in the area."
2116,400050021202600001,202600001,2026-02-27,69,21,4,1,2,9,3,9,2026-02-24,2026-02-24,2026-02-27,12.968418,77.647706,"On 2026-02-27, information was received at the station regarding a group of armed persons robbed the complainant's premises in Area-7 locality, Bengaluru Urban district. Preliminary information suggests a pattern consistent with prior cases in the area."
2117,100220092202600011,202600011,2026-01-03,320,92,1,1,1,1,3,44,2026-01-03,2026-01-03,2026-01-03,12.212489,76.561158,"A complaint was received on 2026-01-03 stating that the victim was found dead under suspicious circumstances near Area-3, Mysuru.  Investigation has been initiated by the station."
2118,100050028202400009,202400009,2024-12-15,98,28,1,2,2,11,6,10,2024-12-15,2024-12-15,2024-12-15,12.965998,77.580668,"A complaint was received on 2024-12-15 stating that the complainant's vehicle was stolen from where it was parked near Area-17, Bengaluru Urban.  Investigation has been initiated by the station."
2119,100150069202600010,202600010,2026-01-19,234,69,1,2,2,7,4,30,2026-01-19,2026-01-19,2026-01-19,12.965132,76.164063,"A complaint was received on 2026-01-19 stating that the complainant's house was broken into and valuables were stolen near Area-4, Hassan.  Investigation has been initiated by the station."
2120,100110047202500009,202500009,2025-07-19,161,47,1,2,7,26,4,22,2025-07-19,2025-07-19,2025-07-19,12.963304,74.762629,"On 2025-07-19, information was received at the station regarding the complainant was defrauded after being threatened over a video call impersonating law enforcement in Area-19 locality, Dakshina Kannada district. Preliminary information suggests a pattern consistent with prior cases in the area."
2121,100270114202600006,202600006,2026-02-03,401,114,1,2,7,23,3,53,2026-02-02,2026-02-02,2026-02-03,13.270029,74.691647,"On 2026-02-03, information was received at the station regarding the complainant lost money through a fraudulent online transaction in Area-3 locality, Udupi district. "
2122,100030011202400006,202400006,2024-07-26,37,11,1,2,3,14,6,5,2024-07-23,2024-07-23,2024-07-26,15.880584,74.491805,"On 2024-07-26, the complainant reported that counterfeit currency notes were found in circulation at Area-9 area of Belagavi.  The matter was registered and taken up for investigation."
2123,100030015202500009,202500009,2025-03-06,53,15,1,2,2,7,5,5,2025-03-03,2025-03-03,2025-03-06,15.773145,74.409179,"On 2025-03-06, information was received at the station regarding the complainant's house was broken into and valuables were stolen in Area-18 locality, Belagavi district. "
2124,100040017202600007,202600007,2026-05-24,58,17,1,1,4,18,3,8,2026-05-24,2026-05-24,2026-05-24,13.187442,77.525724,"On 2026-05-24, information was received at the station regarding a sexual offence was reported against the complainant in Area-10 locality, Bengaluru Rural district. Preliminary information suggests a pattern consistent with prior cases in the area."
2125,100170077202500008,202500008,2025-09-24,266,77,1,2,2,8,3,34,2025-09-24,2025-09-24,2025-09-24,17.321372,76.765892,"On 2025-09-24, information was received at the station regarding the complainant was robbed at knifepoint in Area-3 locality, Kalaburagi district. Preliminary information suggests a pattern consistent with prior cases in the area."
2126,100050029202600010,202600010,2026-06-03,100,29,1,2,3,12,2,9,2026-06-03,2026-06-03,2026-06-03,12.972479,77.531109,"On 2026-06-03, information was received at the station regarding the complainant was cheated of money on false pretences in Area-1 locality, Bengaluru Urban district. Preliminary information suggests a pattern consistent with prior cases in the area."
2127,100050021202400008,202400008,2024-03-26,69,21,1,2,2,8,4,10,2024-03-23,2024-03-23,2024-03-26,13.00092,77.524721,"A complaint was received on 2024-03-26 stating that the complainant was robbed at knifepoint near Area-9, Bengaluru Urban. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2128,100260109202500009,202500009,2025-04-02,383,109,1,2,2,10,5,52,2025-04-02,2025-04-02,2025-04-02,13.245644,77.108637,"A complaint was received on 2025-04-02 stating that the complainant's gold chain was snatched by persons on a two-wheeler near Area-11, Tumakuru.  Investigation has been initiated by the station."
2129,100220092202500006,202500006,2025-11-08,322,92,1,2,3,14,8,44,2025-11-05,2025-11-05,2025-11-08,12.311323,76.594613,"A complaint was received on 2025-11-08 stating that counterfeit currency notes were found in circulation near Area-6, Mysuru. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2130,100220096202600010,202600010,2026-02-08,336,96,1,2,5,19,4,43,2026-02-07,2026-02-07,2026-02-08,12.251243,76.568719,"A complaint was received on 2026-02-08 stating that narcotic substances were recovered from the accused near Area-5, Mysuru. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2131,100220091202400008,202400008,2024-08-02,319,91,1,1,2,9,5,43,2024-08-02,2024-08-02,2024-08-02,12.24094,76.561413,"A complaint was received on 2024-08-02 stating that a group of armed persons robbed the complainant's premises near Area-15, Mysuru. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2132,100250105202500013,202500013,2025-09-18,372,105,1,1,2,9,3,50,2025-09-18,2025-09-18,2025-09-18,14.016842,75.579121,"A complaint was received on 2025-09-18 stating that a group of armed persons robbed the complainant's premises near Area-13, Shivamogga.  Investigation has been initiated by the station."
2133,100170074202400005,202400005,2024-06-23,251,74,1,2,2,8,4,33,2024-06-20,2024-06-20,2024-06-23,17.427154,76.712894,"On 2024-06-23, the complainant reported that the complainant was robbed at knifepoint at Area-15 area of Kalaburagi.  The matter was registered and taken up for investigation."
2134,100260111202600006,202600006,2026-03-02,392,111,1,2,2,7,8,52,2026-02-27,2026-02-27,2026-03-02,13.357831,77.217462,"A complaint was received on 2026-03-02 stating that the complainant's house was broken into and valuables were stolen near Area-20, Tumakuru.  Investigation has been initiated by the station."
2135,100100044202500006,202500006,2025-12-15,152,44,1,2,6,22,3,19,2025-12-15,2025-12-15,2025-12-15,14.194996,76.478985,"On 2025-12-15, the complainant reported that an unlawful assembly gathered and caused a public disturbance at Area-1 area of Chitradurga.  The matter was registered and taken up for investigation."
2136,100050024202400011,202400011,2024-10-05,80,24,1,2,2,7,5,10,2024-10-02,2024-10-02,2024-10-05,12.917163,77.566799,"A complaint was received on 2024-10-05 stating that the complainant's house was broken into and valuables were stolen near Area-12, Bengaluru Urban.  Investigation has been initiated by the station."
2137,100300121202500006,202500006,2025-06-11,427,121,1,2,3,13,3,60,2025-06-11,2025-06-11,2025-06-11,16.669579,77.106848,"On 2025-06-11, the complainant reported that funds entrusted to the accused were misappropriated at Area-11 area of Yadgir. Preliminary information suggests a pattern consistent with prior cases in the area. The matter was registered and taken up for investigation."
2138,100030013202500006,202500006,2025-11-07,45,13,1,2,2,11,8,5,2025-11-06,2025-11-06,2025-11-07,15.881806,74.489144,"A complaint was received on 2025-11-07 stating that the complainant's vehicle was stolen from where it was parked near Area-16, Belagavi. Preliminary information suggests a pattern consistent with prior cases in the area. Investigation has been initiated by the station."
2139,100110046202400009,202400009,2024-02-11,158,46,1,2,2,7,5,21,2024-02-11,2024-02-11,2024-02-11,12.92407,74.840168,"On 2024-02-11, the complainant reported that the complainant's house was broken into and valuables were stolen at Area-14 area of Dakshina Kannada.  The matter was registered and taken up for investigation."
2140,100090040202600004,202600004,2026-07-10,138,40,1,2,2,6,1,18,2026-07-08,2026-07-08,2026-07-10,13.364964,75.825573,"On 2026-07-10, the complainant reported that property belonging to the complainant was stolen at Area-16 area of Chikkamagaluru. Preliminary information suggests a pattern consistent with prior cases in the area. The matter was registered and taken up for investigation."
2141,100200086202600004,202600004,2026-04-24,295,86,1,2,1,5,3,39,2026-04-24,2026-04-24,2026-04-24,15.370551,76.268887,"On 2026-04-24, the complainant reported that a person was reported missing under suspicious circumstances suggesting abduction at Area-7 area of Koppal. Preliminary information suggests a pattern consistent with prior cases in the area. The matter was registered and taken up for investigation."
2142,100280116202500001,202500001,2025-10-22,406,116,1,2,3,14,3,56,2025-10-21,2025-10-21,2025-10-22,14.901156,74.7519,"On 2025-10-22, information was received at the station regarding counterfeit currency notes were found in circulation in Area-4 locality, Uttara Kannada district. "
2143,100030010202400005,202400005,2024-10-17,33,10,1,2,2,7,5,5,2024-10-16,2024-10-16,2024-10-17,15.731806,74.53976,"On 2024-10-17, information was received at the station regarding the complainant's house was broken into and valuables were stolen in Area-1 locality, Belagavi district. Preliminary information suggests a pattern consistent with prior cases in the area."
